Datetime,Tweet Id,Text,Coordinates,Retweet_count
2022-10-26 08:17:35,1585183849994407937,"Clevere #Italiener müssen Arbeit der dämlichen deutschen Regierung machen!

Italiens Ministerpräsidentin #Meloni wi… https://t.co/umCZIMPqtS",,36
2022-10-25 13:12:45,1584895742505730054,"RT @AfDimEUParl: ➡️ Ich erkläre Ihnen 5⃣ irre grüne Ideen! 
Der grüne Wahnsinn hält unvermindert Hof in der EU.
Unsere umweltpolitische Spr…",,39
2022-10-25 13:12:41,1584895725053566976,"RT @AfDimBundestag: Zu den Plänen von #Scholz, sofort mit der Umsetzung eines „#Marshallplans“ zu beginnen, erklärt AfD-Fraktionsvorsitzend…",,88
2022-10-25 11:20:59,1584867614517776384,"RT @clemens_carlo: Das ist der absolute intellektuelle Offenbarungseid, der selbst vor Ideologie trieft: »Du musst nicht mit deinen Gegnern…",,11
2022-10-25 11:20:34,1584867509416886272,"RT @StBrandner: Nicht ""nur"" #derStaatalsBeute, auch die #EU:
""Sechs Milliarden Euro mehr!: Pensionskosten für EU-Beamte explodieren"" https:…",,43
2022-10-25 09:01:19,1584832466627723265,"RT @Tino_Chrupalla: Selenskyj-Berater: „die Renten müssen ausgezahlt werden.“ Unsere Industrie stirbt wegen der Russland-Sanktionen, unsere…",,357
2022-10-24 13:01:28,1584530515021135872,"RT @Alice_Weidel: Während die #Ampel den Klimawandel vorschiebt, um ein ganzes Land abzuwirtschaften, sind diese #LetzteGeneration-Extremis…",,1029
2022-10-24 12:36:23,1584524203541557249,"RT @PeterBoehringer: „Anschläge gegen 🇩🇪 feiern; aber Meinungsverbrechen hart ahnden“– Boehringer Klartext (181)
https://t.co/8Ujh6S8m9M 👈…",,28
2022-10-24 12:36:15,1584524169521205249,"RT @Alice_Weidel: Nach #Schweden verfügt nun auch #Italien über eine konservative Regierung, die von Giorgia #Meloni angeführt wird. Ich gr…",,799
2022-10-24 08:32:02,1584462708228780034,"Hinweis zur Grafik: Wir entschuldigen uns bei allen Sörens, die einer geregelten Arbeit nachgehen und etwas zur Ges… https://t.co/Ra7b7kUjc9",,21
2022-10-24 08:31:48,1584462649663725568,#LetzteGeneration: Die Klimaextremisten legten zum Wochenstart erneut den Verkehr in einigen deutschen Städten lahm… https://t.co/D8ZdXlTWcj,,154
2022-10-22 10:07:13,1583761886092615683,Unser Land zuerst! #NurDreiWorte,,289
2022-10-22 07:00:01,1583714778127761408,"Pauschale #Schuldunfähigkeit bei #Islamisten: Schluss mit der Verhöhnung der Opfer!

Es ist inakzeptabel, wenn Stra… https://t.co/syo8kdO1Sb",,292
2022-10-21 13:54:41,1583456742276374528,Der in Ludwigshafen mordende #Somalier kam 2015 als Merkel-Migrant nach Deutschland. Dass Frau #Merkel erst kürzlic… https://t.co/5BdxLX3SuP,,353
2022-10-21 12:03:45,1583428824343015424,🎧🔥 Ausgabe 39/22 unseres #Podcast s - jetzt reinhören! 7 Tage #Deutschland – der #AfD-Wochenendpodcast mit vielen s… https://t.co/X1p5DYDaPJ,,29
2022-10-21 11:10:39,1583415464986046464,"RT @Alice_Weidel: Debatte zum #AfD-Antrag zur Wiedereinsetzung des ""Expertenkreis Islamismus"" offenbart Agenda der #Ampel: #Islamismus pass…",,967
2022-10-21 07:56:59,1583366727194157057,"Statt 40 Mrd. Euro für #Uniper: 4 neue #NordStream-Pipelines zum gleichen Preis!

#Rettungspakete werden zum… https://t.co/qs43Lgqjwb",,170
2022-10-21 07:49:56,1583364952605138944,RT @StBrandner: #Altparteien-#Megalomanie... https://t.co/oMWMepVNHU,,67
2022-10-21 07:47:34,1583364353558208512,"RT @AlternativeNRW: ++ #AfD nur 1 Punkt hinter #SPD! ++
Wir steigen unaufhaltsam in den Umfragen.
Auch in #MecklenburgVorpommern haben wir…",,200
2022-10-21 07:47:29,1583364333051949056,"RT @AfDimEUParl: ➡️ Es reicht! Deutsche sollen erneut bluten?
Die Deutschen haben Niedrigrenten &amp; das geringste Privatvermögen im €-Raum.
A…",,90
2022-10-20 12:43:23,1583076411576705029,"Nach doppeltem #Messermord: #RBB will unbequemen Reporter feuern!

„#Somalia ist ein #Shithole-Country mit… https://t.co/jDXnDcQuHa",,143
2022-10-20 12:32:02,1583073557629706240,RT @StBrandner: #AfD👍 https://t.co/uDspmkI8PQ,,177
2022-10-20 12:30:01,1583073050466975744,"RT @Dennis_Hohloch: Während die #Ampel Millionen Migranten nach Deutschland holt, entwickeln wir uns vom Land der Dichter und Denker zum La…",,86
2022-10-20 08:47:05,1583016943979663360,"2015 dürfe sich nicht wiederholen, versprachen die etablierten Parteien mit ihren Verbal-Luftblasen. Doch der Doppe… https://t.co/FgWqVxJMrj",,223
2022-10-20 07:19:24,1582994880518713344,"Statt ""#Bundesaufnahmeprogramm"": straffällige #Afghanen zurück in die Heimat!#Abschiebungen 
Die #Ampel setzt weite… https://t.co/AC4sMDrAPP",,293
2022-10-20 06:37:31,1582984339456868352,"RT @Tino_Chrupalla: Jetzt schließt in Sachsen schon eine Kita wegen hoher Energiekosten. Wenn es im April warm wird, soll sie wieder öffnen…",,145
2022-10-19 16:00:01,1582763508344635392,"@StBrandner zerlegt #Bundesregierung!

Deutschland vor illegaler #Migration durch #Zuwanderer schützen? Tausende ko… https://t.co/xI0RJbD5Ka",,31
2022-10-19 10:36:16,1582682034472112128,"Lieber täglich 500 #Abschiebungen als täglich 50 #Messerattacken!
Wieder hat ein #Zuwanderer wahllos Menschen getöt… https://t.co/coEJRk41ys",,493
2022-10-19 10:31:44,1582680895596597249,RT @Dennis_Hohloch: Mit einem 2. #Corona- #Untersuchungsausschuss wollen wir die Krisenpolitik der brandenburgischen #Landesregierung im Zu…,,87
2022-10-19 10:31:38,1582680867100823553,"RT @M_Reichardt_AfD: Richtige Entscheidung! Gerade 🇩🇪 hat gezeigt, daß sog. ""#Feministische #Aussenpolitik"" eine aggressive Kanonenbootpoli…",,58
2022-10-19 10:31:24,1582680811567865856,RT @StBrandner: #Kanzleramtsanbau stoppen -Größenwahn beenden! Größte #Machtzentrale der Welt &amp; #Zeichen absoluter #Respektlosigkeit: Kanzl…,,86
2022-10-19 10:31:18,1582680782937595904,"RT @AfDimEUParl: ➡️ Typisch EU: 98x Gender - 0x Familie!
So sehen also die Prioritäten der EU aus! Schon anhand der Häufigkeit dieser Begri…",,32
2022-10-19 08:29:34,1582650150568464385,"Das geplante ""Chancen-Aufenthaltsrecht"" der #Ampel läuft darauf hinaus, illegale #Zuwanderung zu legalisieren. Das… https://t.co/LfXZNscpMW",,178
2022-10-19 07:51:03,1582640456613396480,"RT @Dennis_Hohloch: Anscheinend sind 2 Mio. #Migranten im Jahr noch nicht genug. Daher hat die #Koalition ein #Aufnahmeprogramm aufgelegt,…",,165
2022-10-18 14:22:12,1582376504435933189,"RT @clemens_carlo: #IQB-Bildungstrend 2021: Bildungsgrad von Grundschulkindern sinkt dramatisch. In NRW sprechen mittlerweile 42,2 Prozent…",,13
2022-10-18 14:05:28,1582372294688935937,Der #Blackout wurde verschoben - aber nur um sechs Monate. Wenn #Scholz schon die #Richtlinienkompetenz als… https://t.co/xIAoHqjm8n,,314
2022-10-18 09:20:50,1582300664830382080,"RT @M_Reichardt_AfD: Echte moderne Sozialdemokratin. Fr. #Dreyer ist gewissenlos, kalt &amp; abgehoben. Sieh sieht sympathischer aus als @Ralf_…",,89
2022-10-18 09:20:10,1582300495842283521,RT @Huetter_Carsten: https://t.co/TkqxU0tQlP,,49
2022-10-18 09:19:59,1582300449809387520,"RT @AlternativeNRW: ++ #MDR-Chefin erhält 4,6 Mio. € Rente – von IHREM Geld! ++
Die #AfD fordert: #Rundfunkbeitrag abschaffen. An die Stell…",,143
2022-10-18 09:19:08,1582300235736715266,Auch wenn die Medien etwas anderes suggerieren: Die allermeisten Menschen in Deutschland wollen keine… https://t.co/qbbMBwGYdQ,,314
2022-10-18 08:59:07,1582295199987904512,"RT @Alice_Weidel: Ausgerechnet die #CDU fordert: ""#Kernkraft für eine sichere Energieversorgung"". Dabei war es die CDU, die der #Ampel den…",,535
2022-10-18 08:58:48,1582295119436582913,"RT @AfDimBundestag: Die Entscheidung von Bundeskanzler #Scholz, die Laufzeit der drei verbliebenen #AKWs bis Mitte April zu verlängern, kan…",,109
2022-10-17 15:00:00,1582023629205749760,"Eine erfolgreiche Kundgebung mit mehr als 10.000 Teilnehmern liegt hinter uns. Sorge auch Du mit dafür, dass die… https://t.co/Be0A7JFssz",,86
2022-10-17 13:31:04,1582001249397796866,"RT @Alice_Weidel: Übrigens verharmlosen auch solche Nachrichten die Auswirkungen eines #Blackout, bei dem fehlende Straßenbeleuchtung noch…",,283
2022-10-17 13:30:59,1582001226870235140,"RT @Alice_Weidel: Während sich der #WDR einer kritischen Regierungsbetrachtung verweigert, gibt er tolle Ratschläge. So wie den, Straßenlat…",,386
2022-10-17 12:52:43,1581991598606340096,"RT @AfDimEUParl: ➡️Der große Unterschied: #Orban wurde gewählt, #vonderLeyen nur ernannt!
Wer hat wohl mehr demokratische Legitimation?, fr…",,117
2022-10-17 12:15:49,1581982309506756609,"Die #EU verrät ihre eigenen Ziele: Einst zur Sicherung von Frieden und #Wohlstand gegründet, geht es mittlerweile e… https://t.co/DRkv2xHhkY",,148
2022-10-17 10:18:47,1581952859003756544,"RT @PeterBoehringer: Energiepreisbremse: versteckte Verschuldung auf Vorrat | Bundestag 14.10.2022 
Video: https://t.co/OiQwXariag 👈
Text:…",,17
2022-10-17 08:37:05,1581927264669028352,"RT @Alice_Weidel: Während bei immer mehr Unternehmen in #Deutschland die Lichter auch ohne drohenden #Blackout ausgehen, ist die Ampelkoali…",,733
2022-10-17 08:31:03,1581925749002768386,"RT @StBrandner: Wo ist der Kanzler?
Und warum unterstützt die #Korruption: #cdu/ #csu nicht ihre eigene #AktuelleStunde?🤨 https://t.co/b90u…",,54
2022-10-17 08:30:53,1581925703536504832,RT @M_Reichardt_AfD: Unter Weltenrettung geht es bei der Kriegs- &amp; Klimasekte @Die_Gruenen nicht. Ausländische Kräfte wie #USA &amp; #Ukraine m…,,49
2022-10-17 08:30:36,1581925635567472641,"RT @Dennis_Hohloch: Korruption im #rbb, aber die Berliner Justiz macht nichts!
Keine Hausdurchsuchung, keine Beschlagnahmung von Unterlagen…",,239
2022-10-16 10:45:44,1581597253046657025,"RT @StBrandner: ""Wir Bürger werden aufgefordert, möglichst nicht mehr zu duschen und im Kalten und Dunkeln zu sitzen &amp; Bundeskanzler Scholz…",,201
2022-10-16 10:45:31,1581597198399070209,RT @M_Reichardt_AfD: Das @ZDF ist mit wichtigen zwangsgebührenfinanzierten Videos auch bei #TikTok! Z.B mit #Waschlappen-Propaganda &amp; der F…,,38
2022-10-14 12:47:29,1580903117390237696,"RT @AfDimBundestag: Protziger Erweiterungsneubau für das Bundeskanzleramt für schlappe 777 Millionen Euro - Zahlen wird der #Steuerzahler!""…",,141
2022-10-14 12:44:26,1580902348767268864,RT @Tino_Chrupalla: Frankreichs Präsident @EmmanuelMacron setzt sich weiter für Verhandlungen mit Russlands Präsidenten Putin ein. Er will…,,139
2022-10-14 12:44:08,1580902273445933056,"RT @PeterBoehringer: 10-Prozent-Inflation, Rezession, Zinsanstieg – in der Wirtschaft stehen die Zeichen auf Sturm 
Die Inflation in Deutsc…",,25
2022-10-14 12:43:46,1580902181259345920,RT @AfDimBundestag: Unser rechtspolitischer Sprecher @Th_Seitz_AfD rechnet in seiner Rede mit dem #Panikminister #Lauterbach ab. Die #AfD-F…,,115
2022-10-14 12:43:42,1580902165526085633,RT @M_Reichardt_AfD: Teile unseres Rechtsstaates sind noch objektiv &amp; konnten noch nicht auf linksgrüne Linie gebracht werden! Das gibt Hof…,,56
2022-10-14 12:25:00,1580897457797406720,"Mit der #AfD gäbe es keine #Muezzin-Rufe in #Deutschland! 

So geht kulturelle Landnahme: Während die Stadt #Köln d… https://t.co/hdv7hi4LM9",,220
2022-10-14 12:14:24,1580894789209575425,"RT @AfDimEUParl: ➡️ Das kann doch wohl nicht wahr sein!
@Joachim_Kuhs fordert, dass die EU sich endlich konsequent gegen die weltweite #Chr…",,27
2022-10-14 12:14:16,1580894755969302528,RT @clemens_carlo: 58 Prozent der Deutschen befürchten unbezahlbare #Wohnkosten: „Bündnis bezahlbarer Wohnraum“ treibt Klimawahn im Bau tro…,,9
2022-10-14 09:52:11,1580858999750406145,"RT @M_Reichardt_AfD: Eine gute Nachricht! @AfD auch in Berlin stark im Aufwind! Da ist die Sprechpuppe von Islamisten, Linksextremen und an…",,225
2022-10-13 14:39:29,1580568913737584645,"RT @StBrandner: ""Auch Frau Dreyer gehört zu den Personen, die Verantwortung für die vielen Toten sowie das unermessliche Leid in der Region…",,179
2022-10-13 14:19:57,1580564000156176385,"Dieter #Bohlen äußert vorsichtige, sachliche Kritik an den #Russland-Sanktionen – und schon nennen Medien und Polit… https://t.co/coJt0HZesS",,311
2022-10-13 13:22:35,1580549561692860419,"RT @Alice_Weidel: 1,4 Mrd Euro: Das ist die Summe, die innerhalb von 2 Monaten aus #Deutschland in die #Ukraine floss, kein EU-Staat bezahl…",,2672
2022-10-13 13:22:25,1580549519346790402,"RT @AfDimEUParl: ➡️ Sie planen erneut eine 𝐌𝐚𝐬𝐬𝐞𝐧𝐞𝐢𝐧𝐰𝐚𝐧𝐝𝐞𝐫𝐮𝐧𝐠!
Droht uns ein neues 2015 - oder wird es gar NOCH schlimmer?
@Gunnar_Beck leg…",,49
2022-10-13 13:05:11,1580545183816749057,Erstmals seit 1951 erreicht die #Inflation die 10%-Marke. Die Menschen werden aufgrund der ideologischen Ignoranz d… https://t.co/q49DFlhlkZ,,159
2022-10-13 10:24:43,1580504800021860352,"RT @clemens_carlo: Du lebst in Deutschland, wenn Strom und Gas bald rationiert werden, du nicht heizen und duschen sollst, ohne Maske nicht…",,193
2022-10-13 10:24:40,1580504788885966848,"RT @M_Reichardt_AfD: Mein Artikel über einen Professor der Uni Bw, der den Wehrdienst verweigert hätte und in der Taz die Transformation de…",,53
2022-10-13 10:24:03,1580504631540678656,"Nur die #AfD will illegale #Migration stoppen!

Die AfD ist die einzige Partei, die #Grenzen schützen und #illegale… https://t.co/P9McmpYDiw",,182
2022-10-12 15:55:16,1580225599708495872,"RT @clemens_carlo: Man kann nicht von der permanenten Wohnraumknappheit sprechen, ohne von der laufenden Zuwanderung historischen Ausmaßes…",,59
2022-10-12 15:55:06,1580225557370834944,RT @M_Reichardt_AfD: Der Stalinist @bodoramelow nennt protestierende Bürger Faschisten! Das ist ein klares Signal! Schon unter Stalin wurde…,,95
2022-10-12 15:54:45,1580225470460633088,"RT @StBrandner: ""Wir brauchen endlich eine handlungsfähige Regierung, die die Probleme der Bürger ernst nimmt und Lösungen liefert.""
In Gän…",,68
2022-10-12 12:41:27,1580176821915508736,"RT @AfDimBundestag: Arbeitsminister Hubertus Heil wirbt um weitere #Einwanderung aus Drittstaaten! ""Seine Pläne für noch mehr Zuwanderung t…",,65
2022-10-12 12:40:43,1580176637705846784,RT @Tino_Chrupalla: Dieter Bohlen vertritt den Standpunkt der @AfD: Ohne Sanktionen bräuchten die Bürger nicht zu frieren. Die Sanktionen t…,,559
2022-10-12 10:20:18,1580141301219020801,"Roger #Lewentz, der als #SPD-#Innenminister während der #Ahrflut grandios versagt hat, ist zurückgetreten. Jetzt si… https://t.co/dpwT5rEQR5",,70
2022-10-12 09:43:01,1580131919441731585,"RT @M_HarderKuehnel: Eine #AfD, die konservative Werte vertritt und die Interessen der eigenen Bürger ins Zentrum ihres Handelns rückt, wir…",,78
2022-10-12 09:02:52,1580121813249855488,"#Faeser täuscht die Bürger: #Grenzschutz gibt es nur mit der #AfD!

Es klingt wie ein schlechter Witz:… https://t.co/X1uXDlfJu6",,104
2022-10-12 09:01:04,1580121362253090816,"RT @StBrandner: ""Klar ist, es handelt sich um keinen Dummenjungenstreich. Das war kriminell und muss strafrechtlich geahndet werden.""
https…",,84
2022-10-12 09:00:53,1580121313423024128,"RT @M_Reichardt_AfD: Als einige Personen am Rande einer Demo auf Treppen des Reichstages liefen sprachen Mainstreammedien vom ""Sturm auf de…",,336
